time,clear_sky_direct_solar_radiation_at_surface,eastward_turbulent_surface_stress,evaporation,instantaneous_10m_wind_gust,large_scale_precipitation,magnitude_of_turbulent_surface_stress,mean_eastward_turbulent_surface_stress,mean_evaporation_rate,mean_magnitude_of_turbulent_surface_stress,mean_northward_turbulent_surface_stress,mean_total_precipitation_rate,northward_turbulent_surface_stress,surface_sensible_heat_flux,total_precipitation
1978-12-31 18:00:00,18786336.0,-6499.172,-0.0027144004,9.280014,7.1021954e-05,7694.699,-0.075223684,-3.1415955e-05,0.089070395,-0.041149974,1.8918607e-06,-3553.957,-297562.0,0.00016375932
1979-01-31 18:00:00,20692176.0,-11139.9375,-0.0039595254,11.599524,1.1021488e-05,12700.02,-0.12905508,-4.5826702e-05,0.14699554,-0.061670065,2.2776698e-07,-5326.5,-129417.0,1.9316907e-05
1979-02-28 18:00:00,22012240.0,-7213.6914,-0.0020178799,9.74829,6.505531e-05,8551.656,-0.08350116,-2.3355067e-05,0.09895319,-0.047082245,2.5754762e-06,-4071.207,6285.0,0.00022246985
1979-03-31 18:00:00,22550080.0,-8788.855,-0.0027892552,10.541112,5.1023584e-05,10089.332,-0.101742506,-3.2281474e-05,0.11676541,-0.05140817,8.240097e-07,-4445.742,-42365.0,7.08414e-05
1979-04-30 18:00:00,22430736.0,-5820.547,-0.002673561,8.497732,0.00034713934,6623.124,-0.06734532,-3.09436e-05,0.07663138,-0.029593468,6.6919847e-06,-2560.7812,-103839.0,0.0005781953
1979-05-31 18:00:00,21331504.0,-1657.6836,-0.0020086425,5.3138657,0.00084825116,2273.3606,-0.019130051,-2.324635e-05,0.026320111,-0.0048820563,4.4564556e-05,-420.26147,-353147.0,0.0038512128
1979-06-30 18:00:00,21246656.0,-3882.039,-0.0022555813,7.036455,0.00037790817,4381.0176,-0.044888675,-2.6106412e-05,0.05072593,-0.016222391,1.0913131e-05,-1405.1931,-218050.0,0.0009418486
1979-07-31 18:00:00,21645648.0,-3840.4336,-0.0023461953,7.244752,0.00020179136,4489.817,-0.044412494,-2.7154863e-05,0.05201743,-0.019816972,1.0760148e-05,-1713.6836,-305773.0,0.00093043153
1979-08-31 18:00:00,21797968.0,-3071.0586,-0.0027678013,6.4233456,0.00014061194,3574.548,-0.03556466,-3.2034935e-05,0.041413855,-0.010832783,9.986076e-06,-935.8108,-447720.0,0.0008635416
1979-09-30 18:00:00,20799936.0,-3439.379,-0.0029167496,6.6458635,0.00011886377,3919.2986,-0.039785862,-3.375906e-05,0.045348838,-0.01393478,1.1546533e-05,-1204.0339,-493665.0,0.0009975743
1979-10-31 18:00:00,19077216.0,-4551.5625,-0.0037730038,7.7363424,0.00019764113,5080.496,-0.05264604,-4.3667445e-05,0.058839582,-0.020088673,1.0770699e-05,-1737.6055,-763447.0,0.0009313191
1979-11-30 18:00:00,17948112.0,-5717.5156,-0.0036962107,8.563251,0.00025249866,6470.5923,-0.06618631,-4.2782092e-05,0.07490362,-0.029446363,1.0413312e-05,-2545.1523,-774856.0,0.0008993342
1979-12-31 18:00:00,18602928.0,-8240.129,-0.003747128,10.122169,6.23299e-05,9302.789,-0.09542829,-4.3368098e-05,0.10763639,-0.04360658,1.0581441e-06,-3767.1836,-423256.0,9.136318e-05
1980-01-31 18:00:00,20603616.0,-9389.191,-0.0036775544,10.792338,3.368345e-05,10784.1875,-0.10863632,-4.256281e-05,0.124842584,-0.05299151,5.246231e-07,-4577.8125,-298709.0,4.526705e-05
1980-02-29 18:00:00,22382048.0,-10623.9375,-0.0030282848,11.3277235,1.4569579e-05,12260.469,-0.122963846,-3.504711e-05,0.14190996,-0.062476516,2.400107e-07,-5398.711,92474.0,2.0155101e-05
1980-03-31 18:00:00,22886432.0,-7654.875,-0.002299128,9.730327,3.6163678e-05,8882.883,-0.08864379,-2.6611582e-05,0.10282762,-0.046141267,6.5010084e-07,-3988.746,72979.0,5.6669407e-05
1980-04-30 18:00:00,22192464.0,-4392.0625,-0.0016962553,7.319005,0.0002732327,5016.906,-0.05084139,-1.9631916e-05,0.058072656,-0.022135567,6.6917773e-06,-1912.1953,23504.0,0.000579017
1980-05-31 18:00:00,21607872.0,-5022.918,-0.0023344047,8.028715,0.000295052,5588.668,-0.058145702,-2.70194e-05,0.06471467,-0.023259178,8.166605e-06,-2006.4844,-115211.0,0.00070524076
1980-06-30 18:00:00,21207296.0,-3295.7188,-0.0023036376,6.7000895,0.00026102393,3783.1057,-0.03813362,-2.6664507e-05,0.0438017,-0.013997886,1.4048383e-05,-1207.3762,-288664.0,0.0012140346
1980-07-31 18:00:00,21580960.0,-2567.9453,-0.00265586,6.1507435,0.00022903779,3170.5088,-0.029786408,-3.0738258e-05,0.036703784,-0.00892828,1.750442e-05,-767.3938,-466410.0,0.0015130476
1980-08-31 18:00:00,21751152.0,-3053.9336,-0.0029954277,6.4617186,0.00014266916,3467.0728,-0.035346746,-3.466774e-05,0.04017743,-0.01190855,9.974442e-06,-1030.4478,-552490.0,0.00086121494
1980-09-30 18:00:00,20698208.0,-4427.5117,-0.0034626648,7.418398,0.00029901357,4975.503,-0.05124253,-4.0075116e-05,0.05760996,-0.016765267,1.688399e-05,-1450.7336,-621541.0,0.0014595571
1980-10-31 18:00:00,19121728.0,-6743.75,-0.0035638846,9.301555,0.0001178676,7580.085,-0.07800835,-4.1249805e-05,0.08771817,-0.03474742,4.247815e-06,-2999.375,-519554.0,0.00036733737
1980-11-30 18:00:00,18175808.0,-6343.7656,-0.0033718385,9.01426,6.257203e-05,7157.1934,-0.07337618,-3.9028193e-05,0.08280964,-0.033198595,1.1940583e-06,-2866.0,-500890.0,0.00010408489
1980-12-31 18:00:00,18830192.0,-6500.1406,-0.0028612197,9.312221,1.965111e-05,7564.0845,-0.07523084,-3.3113494e-05,0.0876002,-0.039076507,5.370968e-07,-3376.4883,-359338.0,4.5978522e-05
1981-01-31 18:00:00,20236704.0,-8154.2383,-0.0030425787,9.876897,7.2101335e-05,9394.035,-0.094350755,-3.521469e-05,0.108701184,-0.047251582,2.031844e-06,-4082.207,-301902.0,0.00017669008
1981-02-28 18:00:00,22456128.0,-7325.168,-0.0030264352,9.609018,4.017634e-05,8618.672,-0.08483219,-3.5028817e-05,0.09977174,-0.04507476,7.55071e-07,-3894.6562,-222050.0,6.53031e-05
1981-03-31 18:00:00,22147824.0,-4581.3477,-0.0019734995,7.9385195,0.0004879611,5441.285,-0.053040802,-2.2840948e-05,0.06302923,-0.028339148,1.2033556e-05,-2450.25,-224845.0,0.0010399481
1981-04-30 18:00:00,22080560.0,-3135.168,-0.0018273166,6.2595005,0.00032226928,3539.8591,-0.036337674,-2.1149535e-05,0.04100522,-0.0125048645,7.4872287e-06,-1078.009,-122922.0,0.00064767106
1981-05-31 18:00:00,21579184.0,-4239.6016,-0.0015738085,7.340584,0.0002281999,4764.162,-0.049026072,-1.8214589e-05,0.05511914,-0.020689905,5.5935006e-06,-1786.9355,65675.0,0.00048428666
1981-06-30 18:00:00,21218368.0,-2262.121,-0.0018611364,5.9932766,0.00026681548,2992.774,-0.0262056,-2.1537824e-05,0.0346107,-0.0067879707,1.1533852e-05,-583.8606,-168907.0,0.000996111
1981-07-31 18:00:00,21550976.0,-2650.6836,-0.0022964552,6.1901026,0.00022630111,3230.1,-0.03072995,-2.6578855e-05,0.03732148,-0.011242118,1.3398715e-05,-975.66187,-308994.0,0.001157528
1981-08-31 18:00:00,21848240.0,-1935.7773,-0.0031445473,5.6714783,0.00020217718,2674.3425,-0.022582829,-3.6395693e-05,0.03103318,-0.0036697797,1.50086735e-05,-316.4873,-518192.0,0.0012953307
1981-09-30 18:00:00,20828336.0,-3602.5508,-0.0033589788,6.816128,8.9574736e-05,4022.744,-0.0416885,-3.8875194e-05,0.046585426,-0.013237253,5.028316e-06,-1143.7454,-464477.0,0.00043486827
1981-10-31 18:00:00,19106272.0,-4970.5234,-0.003632661,8.052286,0.00017863879,5628.453,-0.057495415,-4.2045416e-05,0.065130234,-0.02438438,1.0597513e-05,-2105.0938,-599724.0,0.0009145951
1981-11-30 18:00:00,18042336.0,-6018.5312,-0.003344439,8.644826,9.3321505e-05,6678.2812,-0.06959391,-3.8707818e-05,0.07730354,-0.027929306,2.5227273e-06,-2413.0742,-385212.0,0.00021807254
1981-12-31 18:00:00,18663344.0,-8062.453,-0.0030520447,10.197055,0.000114909315,9167.9375,-0.09335196,-3.532604e-05,0.106098846,-0.044538796,2.169093e-06,-3849.2695,-127245.0,0.00018763523
1982-01-31 18:00:00,20094128.0,-7521.3086,-0.002506785,9.840051,0.00023481899,8711.16,-0.08697212,-2.9014613e-05,0.10082668,-0.044697106,4.6793984e-06,-3858.5625,5014.0,0.0004050306
1982-02-28 18:00:00,22055680.0,-8390.715,-0.002043798,10.524781,4.3495325e-05,9802.816,-0.09714103,-2.3654633e-05,0.113482594,-0.052971542,7.0634854e-07,-4574.449,259254.0,6.0044287e-05
1982-03-31 18:00:00,22154928.0,-5482.0117,-0.0009802275,8.578219,0.00034057777,6393.8447,-0.06358397,-1.1345575e-05,0.07400512,-0.03416586,8.024047e-06,-2955.9883,408849.0,0.0006931141
1982-04-30 18:00:00,21077440.0,-3620.371,-0.0013806438,6.586956,0.00038396177,4166.756,-0.041919768,-1.598116e-05,0.048213918,-0.016916528,1.0308299e-05,-1462.8054,81209.0,0.0008914729
1982-05-31 18:00:00,19901344.0,-4332.1914,-0.0014029257,7.3809175,0.0002505628,4869.998,-0.05015236,-1.62363e-05,0.056340028,-0.021301556,7.777239e-06,-1847.3855,134080.0,0.00067040883
1982-06-30 18:00:00,19407440.0,-3978.9688,-0.0012855716,7.2364397,0.0001493263,4549.4517,-0.046078086,-1.4877762e-05,0.05261425,-0.021275885,3.818005e-06,-1838.4814,154757.0,0.000330689
1982-07-31 18:00:00,19759936.0,-3627.6055,-0.0018936619,6.885234,0.00010346377,4063.3823,-0.04196185,-2.1919506e-05,0.046993036,-0.016287196,3.1957297e-06,-1413.5769,-165894.0,0.00027383392
1982-08-31 18:00:00,19957664.0,-2709.9766,-0.0018289983,5.9105396,8.003869e-05,3164.6147,-0.031374395,-2.1168773e-05,0.03665931,-0.011743173,4.7177655e-06,-1021.1245,-204930.0,0.00040741113
1982-09-30 18:00:00,19053504.0,-5129.883,-0.0034698248,7.8522406,8.194057e-05,5651.6885,-0.059267282,-4.0161816e-05,0.06534439,-0.020666994,3.5462745e-06,-1789.0059,-578419.0,0.0003047767
1982-10-31 18:00:00,17470624.0,-5688.7383,-0.0030150115,8.404152,8.091386e-05,6334.919,-0.06585121,-3.48952e-05,0.07332028,-0.02659607,2.4710216e-06,-2299.957,-383253.0,0.00021314916
1982-11-30 18:00:00,16412145.0,-7237.0547,-0.0026205345,9.653548,0.0005655724,8208.941,-0.08377659,-3.0329771e-05,0.09503081,-0.040580153,1.0062654e-05,-3502.4414,-355909.0,0.00086930045
1982-12-31 18:00:00,17152018.0,-7567.336,-0.0020541926,9.72292,0.00010049637,8408.059,-0.087592244,-2.3776593e-05,0.09729722,-0.037030935,1.5818878e-06,-3200.5,190710.0,0.00013693022
1983-01-31 18:00:00,19111264.0,-7921.4766,-0.0021999555,9.809,2.3275614e-05,8913.992,-0.091650784,-2.5462825e-05,0.10313095,-0.040036976,3.075345e-07,-3458.5547,271274.0,2.7482252e-05
1983-02-28 18:00:00,21131264.0,-7627.508,-0.0020017042,9.634094,4.7298663e-06,8695.287,-0.0882777,-2.3168395e-05,0.10064104,-0.0413298,1.1628664e-07,-3566.418,322761.0,1.0225106e-05
1983-03-31 18:00:00,21315344.0,-6031.125,-0.0016027447,8.693364,8.849343e-05,6959.17,-0.06977683,-1.8551233e-05,0.08051356,-0.035173297,3.0615547e-06,-3036.6406,194733.0,0.0002654139
1983-04-30 18:00:00,20807824.0,-3824.8438,-0.0014963723,7.068165,0.00094043487,4275.1113,-0.044231713,-1.7319166e-05,0.049452886,-0.018098485,1.879097e-05,-1563.9194,-5196.0,0.0016238985
1983-05-31 18:00:00,20490896.0,-3069.582,-0.0014907196,6.3215847,0.00023921212,3541.19,-0.03546667,-1.7253915e-05,0.041007243,-0.011859946,8.311755e-06,-1025.4001,-38414.0,0.0007181964
1983-06-30 18:00:00,20461040.0,-3596.1055,-0.0014333017,6.812584,0.00012032996,4032.2395,-0.04156977,-1.6591192e-05,0.04669445,-0.01709063,3.066788e-06,-1473.3616,73196.0,0.00026589265
1983-07-31 18:00:00,20906288.0,-3353.4883,-0.0018135197,6.661582,0.00012818878,3835.541,-0.038806736,-2.0991283e-05,0.04438771,-0.01586254,5.5782293e-06,-1369.6047,-122078.0,0.00048014484
1983-08-31 18:00:00,21129808.0,-4482.7734,-0.003079798,7.5736303,7.064456e-05,5021.2217,-0.051920652,-3.5647055e-05,0.058142375,-0.02027465,4.5789693e-06,-1751.6438,-399884.0,0.00039554946
1983-09-30 18:00:00,20145600.0,-4199.168,-0.0032933801,7.3038797,8.918396e-05,4644.959,-0.048717737,-3.811963e-05,0.053732157,-0.01684516,6.7314104e-06,-1455.5938,-545902.0,0.0005818615
1983-10-31 18:00:00,18602576.0,-5551.168,-0.0024876266,8.394635,2.9987204e-05,6209.464,-0.064211965,-2.8790411e-05,0.07189147,-0.027475357,6.4730483e-07,-2374.1484,-133796.0,5.6075864e-05
1983-11-30 18:00:00,17526544.0,-6168.2383,-0.0023018494,9.16415,3.7313293e-05,7053.9243,-0.07143861,-2.664172e-05,0.08166811,-0.035501897,6.8286386e-07,-3071.8438,-111955.0,5.860097e-05
1983-12-31 18:00:00,18132304.0,-6746.4062,-0.0027883023,9.627275,4.9374896e-05,7864.582,-0.07816464,-3.227043e-05,0.09105089,-0.041071415,1.1923397e-06,-3546.8086,-276229.0,0.00010288731
1984-01-31 18:00:00,19893712.0,-8736.066,-0.0020195746,10.48657,2.2206033e-05,9985.52,-0.101082146,-2.3373621e-05,0.11555861,-0.050365627,2.8174793e-07,-4353.375,256136.0,2.4853056e-05
1984-02-29 18:00:00,21852688.0,-8409.945,-0.0017696011,10.410874,2.8082122e-05,9807.102,-0.09731811,-2.0482548e-05,0.11353828,-0.052239895,4.904682e-07,-4514.6562,381484.0,4.3000782e-05
1984-03-31 18:00:00,22591760.0,-7481.7344,-0.0015313632,9.497728,6.4890282e-06,8513.979,-0.086548746,-1.7722297e-05,0.09856193,-0.041558266,1.6070163e-07,-3586.8594,535373.0,1.405667e-05
1984-04-30 18:00:00,22193296.0,-7485.379,-0.001851938,9.950198,7.6528595e-05,8752.801,-0.086683154,-2.1434986e-05,0.10128153,-0.04787332,1.0804195e-06,-4143.1055,231396.0,9.384866e-05
1984-05-31 18:00:00,21616992.0,-5780.1914,-0.002072726,8.517394,0.00011161518,6507.955,-0.06692594,-2.3991131e-05,0.07527643,-0.029700458,2.7619608e-06,-2570.5703,-4974.0,0.00023954651
1984-06-30 18:00:00,21089616.0,-3713.7266,-0.0017200969,7.187954,0.0003322718,4400.021,-0.04302728,-1.9909377e-05,0.05093581,-0.019821312,9.130039e-06,-1712.4414,-59715.0,0.0007885471
1984-07-31 18:00:00,21308352.0,-3793.586,-0.0020082146,7.101653,0.00026698515,4395.4062,-0.04395491,-2.324277e-05,0.05088899,-0.017678667,7.229429e-06,-1527.5466,-215771.0,0.00062575494
1984-08-31 18:00:00,21540000.0,-2767.9453,-0.0023908094,6.1656666,0.00011642999,3254.0798,-0.032031834,-2.7672053e-05,0.037626132,-0.009986632,6.6861558e-06,-861.3948,-354496.0,0.0005787406
1984-09-30 18:00:00,20517696.0,-4555.379,-0.0032599382,7.6574306,0.00015929058,5015.612,-0.05268073,-3.773233e-05,0.057990514,-0.018860523,1.1814246e-05,-1626.543,-634099.0,0.0010200753
1984-10-31 18:00:00,18619616.0,-3279.6094,-0.0031183334,6.9738493,0.0006265424,4375.051,-0.037952304,-3.6091966e-05,0.05063136,-0.01633656,4.0544604e-05,-1409.3281,-752907.0,0.0035027333
1984-11-30 18:00:00,17938640.0,-8133.828,-0.0041818283,10.273655,0.000449774,9238.816,-0.09414065,-4.8401707e-05,0.10692954,-0.045204937,1.5273676e-05,-3908.2344,-961006.0,0.0013205826
1984-12-31 18:00:00,18687600.0,-7940.16,-0.0035665035,10.386238,0.00010997118,9291.773,-0.09194964,-4.1278647e-05,0.107559636,-0.049193025,2.63346e-06,-4250.992,-585835.0,0.00022675813
1985-01-31 18:00:00,20362816.0,-10793.5,-0.0035214163,11.510649,0.00010051754,12247.18,-0.12488991,-4.075801e-05,0.14176548,-0.058534086,1.6340873e-06,-5057.0312,-152511.0,0.00014111733
1985-02-28 18:00:00,21953744.0,-9249.176,-0.0024585377,10.990554,4.60233e-05,10764.602,-0.10712397,-2.8454524e-05,0.12459898,-0.05768907,8.475999e-07,-4985.504,110964.0,7.478746e-05
1985-03-31 18:00:00,22668976.0,-7581.5586,-0.002090441,9.366398,0.00019441791,8728.645,-0.08779681,-2.4195033e-05,0.10104597,-0.04346037,5.3599997e-06,-3757.0352,191588.0,0.0004631007
1985-04-30 18:00:00,22341088.0,-6134.8594,-0.0019598664,8.7280245,5.311084e-05,6972.085,-0.07094437,-2.2684733e-05,0.08067609,-0.03341794,7.402865e-07,-2886.1055,36660.0,6.448745e-05
1985-05-31 18:00:00,21790240.0,-5015.7812,-0.0019020052,8.13218,0.0004973895,5888.0454,-0.05806625,-2.2013875e-05,0.068142146,-0.02570194,1.026352e-05,-2222.2383,47472.0,0.00088728685
1985-06-30 18:00:00,21147984.0,-3804.918,-0.0021329266,7.05447,0.00026680736,4369.897,-0.044110537,-2.468907e-05,0.050616987,-0.017152037,1.885627e-05,-1481.8108,-254840.0,0.001628228
1985-07-31 18:00:00,21531152.0,-3255.1406,-0.0024704933,6.6835175,0.00021775154,3772.6038,-0.037623286,-2.8593699e-05,0.04365238,-0.014051698,1.2462789e-05,-1211.435,-416480.0,0.0010767821
1985-08-31 18:00:00,21729888.0,-2944.7383,-0.0025033243,6.450495,0.00016151147,3425.5117,-0.034098983,-2.8973067e-05,0.039700016,-0.01345396,1.13956585e-05,-1163.0972,-402838.0,0.0009855358
1985-09-30 18:00:00,20603824.0,-4353.4336,-0.0029074587,7.3185844,0.00024628392,4885.633,-0.05044973,-3.3649965e-05,0.056546096,-0.018432226,1.762496e-05,-1589.3398,-531886.0,0.0015229722
1985-10-31 18:00:00,18767456.0,-3500.3984,-0.0031125203,7.1423073,0.0015319313,4213.8975,-0.040523052,-3.602568e-05,0.048769362,-0.019583523,5.668486e-05,-1695.125,-880832.0,0.0048983726
1985-11-30 18:00:00,17996608.0,-8489.035,-0.0028935932,10.438954,0.0005400819,9448.059,-0.09823382,-3.3489094e-05,0.10938934,-0.04263127,1.2411462e-05,-3687.625,-387168.0,0.001073264
1985-12-31 18:00:00,18480176.0,-7834.332,-0.0016454938,10.106682,4.5878412e-05,9029.766,-0.09068769,-1.9046463e-05,0.10451857,-0.047114313,6.736325e-07,-4065.246,240900.0,5.807914e-05
1986-01-31 18:00:00,20156688.0,-7685.3555,-0.0021528015,10.060343,4.6550413e-05,9005.871,-0.08906722,-2.4916473e-05,0.10416869,-0.04848486,9.594742e-07,-4189.2344,49874.0,8.2624625e-05
1986-02-28 18:00:00,21988480.0,-9223.129,-0.002840232,10.82815,4.983174e-05,10645.418,-0.1067515,-3.2873693e-05,0.12318808,-0.05540973,8.3652816e-07,-4785.996,10565.0,7.201532e-05
1986-03-31 18:00:00,22707792.0,-7433.371,-0.0020077468,9.396966,5.5730343e-06,8346.671,-0.08602512,-2.3238317e-05,0.096608445,-0.038091302,1.0356487e-07,-3291.0469,427632.0,8.761883e-06
1986-04-30 18:00:00,22131888.0,-4897.16,-0.0018837759,7.828512,0.0004283282,5614.744,-0.056715906,-2.1803717e-05,0.065036535,-0.025739517,1.3970669e-05,-2224.5508,-35774.0,0.0012070918
1986-05-31 18:00:00,21448304.0,-5450.6445,-0.002279761,8.28706,0.0002896312,6147.751,-0.063049674,-2.6383626e-05,0.071196266,-0.026678815,8.823066e-06,-2304.3398,-131255.0,0.0007627816
1986-06-30 18:00:00,21171664.0,-4267.7734,-0.0019308105,7.49205,0.00021592167,4855.7173,-0.049396753,-2.2346969e-05,0.056244228,-0.020896398,8.397845e-06,-1803.352,-95980.0,0.00072781206
1986-07-31 18:00:00,21512528.0,-4893.297,-0.0022458546,8.037751,0.00014808553,5525.2607,-0.05668205,-2.5993257e-05,0.06393133,-0.0247881,3.6640831e-06,-2146.0234,-201733.0,0.00031594513
1986-08-31 18:00:00,21604000.0,-4181.1875,-0.0025399365,7.387514,0.0001463446,4700.5566,-0.04843849,-2.9396484e-05,0.05440432,-0.018389799,1.0030373e-05,-1590.3159,-308771.0,0.0008661959
1986-09-30 18:00:00,20496608.0,-3883.754,-0.0024791248,7.22596,0.00021676073,4484.6816,-0.044928193,-2.8691997e-05,0.0519121,-0.018440422,1.3730998e-05,-1591.1992,-442404.0,0.0011866712
1986-10-31 18:00:00,18939792.0,-4694.965,-0.0030962154,7.8589325,0.00022416582,5245.0283,-0.054388642,-3.583725e-05,0.06063104,-0.021350026,1.0202217e-05,-1845.5,-596830.0,0.0008817024
1986-11-30 18:00:00,18064448.0,-7861.129,-0.0026107281,9.997008,0.00011295422,8800.176,-0.09096849,-3.0218362e-05,0.1018479,-0.04082662,2.3448902e-06,-3529.4023,-215617.0,0.00020251154
1986-12-31 18:00:00,18694912.0,-7208.8594,-0.0018890868,9.378192,0.000110626075,8220.051,-0.08334541,-2.186354e-05,0.0951315,-0.03852141,3.3002261e-06,-3323.5508,209004.0,0.0002858662
